176239 	 elliott 	 jsuisconne 	 9424 	 14004 	 41 	 1 	 Aujourd'hui, j'ai amené mon PC à réparer au magasin en oubliant de retirer le mot de passe. Quelques heures plus tard, je reçois un appel me demandant mon mot de passe. Je ne savais plus où me mettre au moment d'annoncer que c'était "cacamou". VDM 
176195 	 teted'ampoule 	 travail 	 15350 	 7598 	 48 	 1 	 Aujourd'hui, week-end camping avec mes tout nouveaux collègues. A la piscine, je décide de jeter mon chef à la flotte, ne croyant d'abord pas à ses "Non, je sais pas nager !". J'ai vite compris qu'il ne mentait pas quand j'ai vu le reste de l'équipe se précipiter pour le sortir de l'eau... VDM 
176186 	 nellaswan 	 amour 	 25314 	 1011 	 57 	 1 	 Aujourd'hui, je suis invitée à dormir chez mon copain pour la première fois. Je rencontre ses parents, très gentils. Tout se passait à merveille jusqu'à ce que le téléphone sonne et que sa mère me dise : "C'est ta maman au téléphone, elle voudrait que tu dormes dans la chambre d'amis." VDM 
176183 	 Donitab 	 inclassable 	 16569 	 695 	 12 	 1 	 Aujourd'hui, premier jour de repos après 4 jours de taf à la plonge. Je dors comme un loir. Ma mère s'inquiète de l'évolution de petites plaques rouges boutonneuses sur mes avant-bras, dues à l'hyper-acidité d'un produit. Elle m'a donc réveillé pour savoir si j'étais "toujours vivant". A 7h30. VDM 
176158 	 Bibou2008 	 inclassable 	 5484 	 13994 	 13 	 1 	 Aujourd'hui et après 2 semaines de relances, mon chef me demande si je suis attentif au nouveau fichier des actions à mettre en place sur mon projet. Je lui réponds : "Oui, bien entendu". Il me propose alors de le regarder ensemble. En l'ouvrant, je lui demande : "Heu, c'est quoi le mot de passe ?" VDM 
176119 	 faby 	 enfants 	 14936 	 2109 	 30 	 1 	 Aujourd'hui, au cours d'un trajet en voiture, ma fille de 2 ans, fan d'Alicia Keys et en particulier de la chanson "No one", reconnaît SA chanson et commence à chanter. Dans la bonne humeur générale, j'entonne à mon tour le fameux refrain. Là, ma fille s'arrête net et dit : "Non, non, maman !" ... VDM 
176091 	 Neew 	 amour 	 22320 	 725 	 29 	 1 	 Aujourd'hui, ma nouvelle copine me croit encore bourré car la première fois que l'on s'est vus, c'était à une soirée arrosée et je bégayais. Elle n'a toujours pas compris que je suis bègue. VDM 
176062 	 yama 	 jsuisconne 	 13332 	 8458 	 60 	 1 	 Aujourd'hui, ma voisine a reçu une convocation au tribunal pour "piratage". Je sais pas si je dois lui dire qu'elle risque d'aller en prison parce que je me suis connecté sur son Wi-Fi non sécurisé... VDM 
176039 	 libellux 	 inclassable 	 18992 	 613 	 30 	 1 	 Aujourd'hui, j'ai reçu une carte kitsch dans laquelle était écrit un poème d'amour. C'était signé Yves. Yves est le père (marié)  de ma meilleure amie et il me lance des regards appuyés depuis quelque temps. VDM 
176031 	 Celn 	 amour 	 24295 	 903 	 64 	 1 	 Aujourd'hui, mon mec m'a larguée par lettre recommandée. Et pour être bien certain de son coup, il l'a même envoyée avec AR. VDM 
176028 	 machine 	 jsuisconne 	 10611 	 15159 	 87 	 1 	 Aujourd'hui, j'attends une amie sur le trottoir d'un quartier chaud. Un 4x4 s'arrête à mon niveau et alors que le chauffeur me regarde avec insistance, je lui hurle : "C'est bon, casse-toi, je fais pas le tapin !" Là, il me répond : "Peut-être mais moi j'aimerais bien me garer..." J'étais au milieu d'une place. VDM 
176019 	 Krevan 	 jsuisconne 	 7333 	 14724 	 100 	 1 	 Aujourd'hui, en courant pour attraper le bus, j'ai fait tomber ma cigarette sur le sol. Je l'ai donc ramassée et, dans la hâte, je l'ai remise à la bouche... du mauvais côté ! J'ai une jolie brûlure à la lèvre, mon amie s'est bien moquée de moi, et j'ai raté mon bus. VDM 
175986 	 nehru 	 inclassable 	 15529 	 1916 	 42 	 1 	 Aujourd'hui, je monte dans le bus rapidement avant que les portes de derrière se ferment sur mon sac à dos. Du coup j'ai dû passer 10 min scotché aux portes avec le sac à dos resté dehors. La honte de ma vie. VDM 
175890 	 Suicidose 	 argent 	 22741 	 982 	 63 	 1 	 Aujourd'hui, je bossais au McDrive. Un type a commandé un menu complet et l'a payé en pièces de 1 et 2 centimes UNIQUEMENT. J'ai dû accepter et tout recompter sous la pression de mon supérieur. VDM 
175840 	 dark_loguette 	 enfants 	 20180 	 486 	 93 	 1 	 Aujourd'hui une cliente essaye des vêtements dans une des cabines de notre magasin. Elle me dit que ça lui convient, paye et s'en va. Deux minutes plus tard, j'entends un bruit bizarre dans les cabines. Elle avait oublié son bébé. VDM 
175732 	 juni 	 inclassable 	 14699 	 1337 	 36 	 1 	 Aujourd'hui, j'ai découvert que la loi de Murphy formidablement illustrée par la tartine qui tombe toujours du mauvais côté était aussi valable pour les pizzas. VDM 
175586 	 correcio 	 inclassable 	 7429 	 13087 	 34 	 1 	 Aujourd'hui, je me suis moqué d'un gars à une fête entre amis car il ne pouvait plus parler après deux bières. Ce n'est qu'après coup qu'on m'a dit qu'il était complexé d'être bègue. VDM 
175326 	 Nanoy 	 amour 	 17963 	 3630 	 37 	 1 	 Aujourd'hui, en m'installant dans le TGV, j'ai fait glisser mon billet dans la fente de la climatisation... Billet irrécupérable et difficile de faire avaler une telle bourde au contrôleur. Bêtise qui me coûte au final 105 €... VDM 
175322 	 gbj 	 enfants 	 19740 	 1095 	 102 	 1 	 Aujourd'hui, je suis en CDD dans une animalerie. Un petit garçon vient acheter une petite souris. Je lui dis : "Tu veux laquelle mon grand ?" Réponse : "Je m'en fous, c'est pour mon serpent." VDM 
175203 	 -M3la- 	 inclassable 	 16774 	 1552 	 48 	 1 	 Aujourd'hui, couchée sur mon transat, le chat passe. "Rhooo, chaque fois que je t'attrape la queue, tu laisses des poils partout !" Rires de l'autre côté de ma haie, nouveaux voisins, moment de solitude. VDM 
175013 	 Goéland 	 inclassable 	 20248 	 970 	 57 	 1 	 Aujourd'hui, j'ai 17 ans 1/2 et ma mère refuse de me laisser prendre le train seule car il y a un changement à Lison. Il y a 2 quais dans cette gare. VDM 
174989 	 Oli 	 sante 	 15144 	 1943 	 30 	 1 	 Aujourd'hui, après la vaisselle, j'essuie une grosse casserole assez lourde qui me glisse subitement des mains. Heureusement, j'ai un réflexe incroyable qui me permet de la récupérer avant qu'elle ne tombe sur le carrelage. Seul problème : je me la suis envoyée en plein dans les parties. VDM 
174970 	 kareen 	 jsuisconne 	 29397 	 1990 	 73 	 1 	 Aujourd'hui, j'entends mon copain qui rentre à la maison en disant "Où est ma déesse ?" Je lui réponds que je suis là et, tout de suite, il rétorque "Non, je cherchais ma DS. Tu sais, la console de jeu..." VDM 
174961 	 justbeyourself67 	 travail 	 17763 	 842 	 35 	 1 	 Aujourd'hui, au travail, ma responsable vient me voir toute souriante en me disant qu'elle a une mission pour moi. Toute contente d'avoir enfin quelque chose à faire, j'accepte. Ma mission : tamponner 3000 cartons d'invitations. Plus que 2100... VDM 
174901 	 cmezza 	 inclassable 	 18834 	 475 	 43 	 1 	 Aujourd'hui, au courrier, j'ai reçu une 2e amende pour une infraction commise à Ville d'Avray. Grâce aux cartes de mon ami Google, je sais enfin où ça se trouve... parce que je n'y ai jamais mis les pieds ! J'avais un doute, maintenant c'est sûr : quelqu'un utilise une copie de mes plaques. VDM 
174891 	 PasMaïté 	 jsuisconne 	 10023 	 7235 	 23 	 1 	 Aujourd'hui, bel effort, gratin de courgettes maison. Sauf que le four sent vite le brûlé. J'ouvre la porte au bout de 5 min pour constater que j'ai enfourné le plat avec le joli panier qui fait dessous de plat. J'ai passé 20 min à arracher des bouts d'osier cuit pour remettre le plat au four. VDM 
174837 	 Webi 	 inclassable 	 16942 	 2505 	 50 	 1 	 Aujourd'hui, j'étais en train de finir le pain de viande qui datait d'avant-hier lorsque je me suis rendu compte à la 4e bouchée qu'une nouvelle forme de vie avait élu domicile à l'intérieur. C'est beau la nature. VDM 
174790 	 Jimmy 	 enfants 	 21627 	 1057 	 44 	 1 	 Aujourd'hui, à un repas de famille, mon oncle bourré dit à ma mère : "J'espère que ton fils ne fera pas avocat car c'est 50% alcoolique, 50% pédé !" Cela fait 15 jours que je lui ai annoncé ma volonté de tenter le barreau, j'ai un verre à la main et je n'ai toujours pas fait mon coming-out. VDM 
174785 	 VinceMC 	 inclassable 	 12844 	 5356 	 15 	 1 	 Aujourd'hui, je vais à la Poste faire une procuration avec ma mère. Au moment de signer le formulaire, je vois un truc marqué et je dis : "Tiens, on dirait que c'est marqué 'Louche' ! Oh oh oh, c'est louche !" Et la nana du guichet de me dire "Oui c'est mon nom..." VDM 
174758 	 ptiite_olive 	 sexe 	 32681 	 1199 	 47 	 1 	 Aujourd'hui, je cherchais les brosses à cheveux dans la valise de ma mère. J'ai trouvé une boîte de préservatifs. Elle m'a demandé de ne pas le répéter à mon père. VDM 
174730 	 Ohnon 	 amour 	 16238 	 1983 	 52 	 1 	 Aujourd'hui, mon copain, de l'autre côté de la porte des toilettes, m'a gentiment dit, avec tout le tact qui est le sien : "Chéri, j'ai une division de blindés lourds en parachutage vers le front sud !" Dois-je lui expliquer que, parfois, dire "C'est assez pressé" suffit ? VDM 
174726 	 héhé 	 inclassable 	 15327 	 841 	 23 	 1 	 Aujourd'hui, lendemain de mariage dans la famille. Contente, je regarde l'album avec les échantillons de photos qui ont été prises par le photographe professionnel histoire d'en choisir quelques-unes. Elles sont superbes ! Ouais mais je n'apparais sur aucune. Vraiment aucune. VDM 
174608 	 claris 	 inclassable 	 17010 	 2475 	 47 	 1 	 Aujourd'hui, après avoir rincé mes cheveux à l'eau froide car il paraît que c'est bon, je les jette en avant, accrochant au passage l'attrape-mouche accroché au plafond. Résultat : 1 heure de rinçage à l'eau bouillante pour décoller les mouches mortes. VDM 
174566 	 Niark 	 inclassable 	 20521 	 600 	 24 	 1 	 Aujourd'hui, je suis allée acheter un sandwich. Je commande, l'homme crie "Carole !". Là, je vois une grosse femme toute transpirante lui amener une baguette qu'elle tenait sous ses aisselles. VDM 
174506 	 eths17 	 inclassable 	 18241 	 864 	 59 	 1 	 Aujourd'hui, j'ai remarqué que la litière de mon chat que j'ai changée il y a une semaine est intacte. Il ne quitte jamais mon appartement. Je n'ai toujours pas trouvé sa "cachette secrète". VDM 
174481 	 Rich 	 inclassable 	 20747 	 560 	 45 	 1 	 Aujourd'hui, jour de mes 16 ans, mon père a enfin accepté de mettre une porte à l'entrée de ma chambre. Vivement mes 18 ans. VDM 
174265 	 B.R. 	 inclassable 	 18624 	 1725 	 110 	 1 	 Aujourd'hui, je fais 2h de route en voiture avec 2 collègues de travail vraiment canons. Elles rotent, pètent, et leur principal sujet de conversation était la fréquence à laquelle elles allaient faire la grosse commission. Je sais que c'est naturel mais quand même. VDM 
174240 	 ze.bassman 	 jsuisconne 	 7192 	 15297 	 23 	 1 	 Aujourd'hui, j'ai fait un scandale chez un garagiste car le pneu que je lui avais donné à réparer fuyait encore. Je lui colle la facture sous le nez en le traitant de guignol. Il regarde la facture et rigole. Je n'avais pas fait réparer mon pneu chez lui. VDM 
174035 	 felix 	 inclassable 	 16672 	 3883 	 43 	 1 	 Aujourd'hui, en sortant de ma salle de bain, je me mets à faire la chorégraphie de "Thriller" qui passait à la radio. J'ai mis 2 minutes avant de me rendre compte que mes rideaux étaient ouverts et que la voisine d'en face me regardait. J'étais nu. VDM 
174017 	 ronflonflon 	 inclassable 	 16769 	 1167 	 11 	 1 	 Aujourd'hui, je trémousse mon corps dans une boîte à Stockholm et remarque qu'une suédoise plutôt charmante me fixe en souriant depuis un moment. Elle finit par m'aborder et me demande alors si c'est bien moi qui dansait sur un camion déguisé en pape tout à l'heure durant la Gay Pride. Eh non. VDM 
173967 	 Calude 	 amour 	 23354 	 1343 	 53 	 1 	 Aujourd'hui, mon mec m'a quittée parce qu'il pensait encore à son ex. C'était déjà le problème de mon mec précédent. Par contre, il semble que personne ne me regrette, quand c'est moi l'ex. VDM 
173937 	 loyd37 	 enfants 	 21232 	 849 	 39 	 1 	 Aujourd'hui, et depuis une quinzaine d'années, mon père va au moins une fois par semaine au fast-food pour y commander un menu enfant. Il collectionne les jouets et les entrepose dans notre salon. VDM 
173908 	 Sugao 	 inclassable 	 20945 	 1981 	 49 	 1 	 Aujourd'hui et depuis quelque temps déjà, ma mère s'adresse à moi en imitant "la voix" de Secret Story. Imaginez "Sugao, ici la voix. Ta mission est d'aller essuyer la vaisselle." ... VDM 
173839 	 Thea 	 inclassable 	 18102 	 1119 	 84 	 1 	 Aujourd'hui et comme depuis ma naissance, je m'appelle Thea et au moins trois fois par jour, on me fait la blague de m'appeler "Thealamenthe" ou "Thealouest"... Je prévois sérieusement de poursuivre mes parents. VDM 
173701 	 dipi 	 inclassable 	 15121 	 4214 	 20 	 1 	 Aujourd'hui, ma cousine m'a montré son nouveau téléphone. Je lui dis qu'il a l'air pas mal mais qu'elle met toujours des fonds d'écran tout pourris. C'était une photo d'une de ses peintures... VDM 
173603 	 sangoku 	 inclassable 	 20134 	 3765 	 76 	 1 	 Aujourd'hui, c'est mon anniversaire. Mes potes m'ont offert : du déo, du parfum, du gel douche-shampoing, et des lingettes pour "rester fraîche toute la journée". Je leur ai fait : "Chouette, des cadeaux à thème !" Bah non, ils ont choisi chacun de leur côté... VDM 
173595 	 Geronimo 	 inclassable 	 15244 	 4690 	 30 	 1 	 Aujourd'hui, on me passe une cliente très mécontente qui commence directement à me crier dessus. Cherchant de l'aide, j'appuie sur la touche "muet" du téléphone et hurle à ma collègue "Y a une cliente qui m'emmerde !" Mauvaise touche. Ça, c'était le haut-parleur. VDM 
173524 	 gigou 	 inclassable 	 7788 	 19302 	 70 	 1 	 Aujourd'hui, et comme tous les matins, je passe devant le portail de ma voisine en sifflant pour faire aboyer son chien. Parfois, je frôle presque le grillage pour le faire enrager. Oui sauf que ce matin, le portail était ouvert... Courons mes amis ! VDM 
173433 	 Tingris 	 inclassable 	 16020 	 1517 	 52 	 1 	 Aujourd'hui, j'avais les courses à ranger dans le frigo mais ce dernier était déjà plein. Je demande à mon père ce que je dois y mettre en priorité et il me répond "T'as qu'à mettre les bières, le reste je m'en fiche !" VDM 
173275 	 LeBoulet 	 amour 	 16040 	 6713 	 57 	 1 	 Aujourd'hui, j'ai découvert la différence entre théorie et pratique. En théorie, la femme en face de moi au restaurant était sous mon charme. En pratique, je me suis pris une énorme gifle devant tout le monde en essayant de l'embrasser. VDM 
173146 	 Matt Coy 	 inclassable 	 11834 	 7294 	 37 	 1 	 Aujourd'hui, je remplace un pote dans une boîte de livraison de pizzas. Une cliente prend un supplément chèvre sur une pizza et, par réflexe, j'ai fait la chèvre au téléphone. Elle m'a demandé si j'allais bien et mes collègues en rigolent encore... VDM 
173126 	 HTRJ 	 inclassable 	 22334 	 1191 	 38 	 1 	 Aujourd'hui, j'ai enfin obtenu un rôle dans une pièce de théâtre amateur. Je fais le buisson qui bouge à cause du vent. VDM 
173090 	 jack 	 inclassable 	 16273 	 1950 	 19 	 1 	 Aujourd'hui, j'étais avec ma copine. Durant un câlin, je lui enlève son t-shirt et, d'un geste, le jette par dessus mon épaule. Un bruit sourd de métal se fait alors entendre. Mauvaise trajectoire du t-shirt... La statuette chinoise préférée de ma copine n'est plus de ce monde. VDM 
173059 	 pupuce 	 inclassable 	 21070 	 824 	 44 	 1 	 Aujourd'hui, je travaille dans une grande surface. Mon frère flic rentre de stage et vient me voir au boulot. En guise de bonjour, clé de bras et prise Kung Fu, moi par terre et menotté dans le dos. Il a dit aux clients présents "Vous voyez, la police veille !" On doit pas avoir le même humour. VDM 
172960 	 Zebda 	 jsuisconne 	 8271 	 12291 	 49 	 1 	 Aujourd'hui, j'ai voulu recouper ma frange juste au niveau des sourcils, ni trop court ni trop long. Le truc, c'est que j'ai inconsciemment gardé les sourcils levés durant toute la coupe. J'ai 2 centimètres d'écart entre les cheveux et les sourcils... VDM 
172941 	 Gran_NikO 	 travail 	 17502 	 5409 	 31 	 1 	 Aujourd'hui, ma collègue me dit "J'ai mal au crâne avec cette odeur qui empeste notre bureau." Discrètement, j'ai remis mes chaussures... VDM 
172890 	 Zoe 	 inclassable 	 19756 	 1027 	 66 	 1 	 Aujourd'hui, je vais chez l'esthéticienne pour une épilation. La vendeuse qui m'accueille appelle tout de suite sa collègue : "Carine, ton rendez-vous cellulite de 10h vient d'arriver !" VDM 
172811 	 LaPucedansl'oreille 	 argent 	 20650 	 1115 	 62 	 1 	 Aujourd'hui, je viens de terminer mon stage de 2 mois et de connaître la joyeuse somme que je vais gagner : 70 euros. Après un rapide calcul, je constate que cela équivaut à 1 euro par jour, parfait pour Pékin Express ! VDM 
172748 	 dingo 	 travail 	 21183 	 1137 	 50 	 1 	 Aujourd'hui, mon chef vient de m'annoncer que mon dynamisme avait été remarqué et que j'allais avoir une promotion. Je ne vais plus être Riri, le neveu de Donald, mais Dingo, l'ami de Mickey chez Disney. VDM 
172736 	 romain 	 jsuisconne 	 8761 	 15616 	 51 	 1 	 Aujourd'hui, pause pipi, je me fais une petite tache sur le teeshirt. Direction la machine à café où on me fait remarquer cet incident. Je lance : "C'est de l'eau, je lèche si vous voulez !" J'aurais jamais dû dire ça. VDM 
172721 	 parlepasrusse 	 travail 	 14875 	 836 	 30 	 1 	 Aujourd'hui, j'ai reçu le dossier technique de la prochaine expo du musée où je bosse. Il vient de Moscou. Le document est super complet, beau, il fait 40 pages et il est... en Russe. Ça m'aide vachement ! VDM 
172675 	 vivianne 	 inclassable 	 13774 	 8418 	 39 	 1 	 Aujourd'hui, j'ai mis 20 minutes à choisir mon paquet de céréales en fonction du cadeau à l'intérieur, en rentrant je l'ouvre et... il n'y a rien. Je suis dégoûté. VDM 
172533 	 doudou 	 sexe 	 22849 	 2863 	 133 	 1 	 Aujourd'hui, ma copine, souhaitant s'amuser, a acheté du gel lubrifiant "effet frissons". L'effet est bien au rendez-vous : j'ai les coucougnettes en feu et elle a passé une heure dans la baignoire... VDM 
172358 	  	 inclassable 	 16739 	 1673 	 30 	 1 	 Aujourd'hui, un copain un peu bourré m'a appris que si tous les amis (?) m'appelaient "le moineau", ce n'était pas à cause de ma petite taille comme je le croyais mais à cause de ma cervelle. VDM 
172343 	 yepjuju 	 inclassable 	 16697 	 3196 	 66 	 1 	 Aujourd'hui, je viens d'avoir mon permis après 5 ans d'inscription dans une auto-école. Mes parents me mettaient la misère car je ne l'avais toujours pas. Maintenant que je l'ai, ils refusent de me laisser conduire une voiture. VDM 
172231 	 MissElie 	 enfants 	 16085 	 1346 	 22 	 1 	 Aujourd'hui, j'ai une fois de plus essayé de convaincre ma sœur que son fils avait besoin de voir un orthophoniste. Je m'appelle Eliane et j'en ai marre qu'il m'appelle tatie Alien. VDM 
172157 	 Touille 	 enfants 	 23376 	 1376 	 36 	 1 	 Aujourd'hui, à la maison, ma fille de 7 ans m'arrache à mon travail en hurlant soudainement "Maman, viens viiiite !" J'accours, regarde la télé qu'elle me montre. Elle ajoute : "Voilà ce qu'il te faut maman. C'est du Spécial K, c'est pour que tu sois moins grosse." Merci ma fille. VDM 
172148 	 Céline 	 amour 	 30786 	 3890 	 74 	 1 	 Aujourd'hui, je m'appelle Céline et je me marie. Mon nouveau nom de famille sera Dion. En vue, une bonne grosse VDM. VDM 
172105 	 chrls 	 inclassable 	 23115 	 641 	 50 	 1 	 Aujourd'hui, je suis agent sur un parking et il pleut à verse. A l'autre bout du parking, une voiture me klaxonne. Je viens en courant, bravant la pluie et pensant qu'il y a un problème avec les barrières. La dame me dit "T'peux mettre mon ticket ? J'ai pas envie de me mouiller l'bras !" VDM 
172103 	 romain75 	 amour 	 20101 	 2304 	 48 	 1 	 Aujourd'hui, alors que je suis avec mon copain (connu sur un site de rencontres) depuis quelques mois, je décide de retourner sur ce site pour y désactiver mon profil. Là, je constate que son profil est d'une part toujours visible en statut célibataire et que, d'autre part, il est en ligne. VDM 
172090 	 Rom 	 inclassable 	 14815 	 1119 	 25 	 1 	 Aujourd'hui, depuis un mois, je suis stagiaire à Sydney. Les clients ne comprennent pas mon nom (Romain) et donc pour eux, je suis Roland. Quand j'ai dit ça à mes collègues, ils ont bien rigolé. Ils m'ont crée un badge : c'est maintenant officiel, je m'appelle Roland. VDM 
172027 	 tinythekid 	 amour 	 23982 	 1807 	 99 	 0 	 Aujourd'hui, ma copine a roulé des pelles à cinq mecs différents dans un bar "pour se faire payer des verres". Un de mes amis m'a récemment confié qu'il lui avait "payé à manger" une semaine plus tôt... VDM 
171936 	 biquette 	 enfants 	 15061 	 1769 	 32 	 1 	 Aujourd'hui, ma fille de 20 mois accepte enfin d'aller sur le pot. Elle fait un superbe pipi. Toute fière, je vais laver le pot, la laissant sans couche. Grave erreur. Après un "gnnnniiiiii" et un visage tout rouge, mon beau tapis n'est plus. On réessaiera le pot à 18 ans. VDM 
171901 	 muffin 	 sexe 	 16486 	 24655 	 107 	 1 	 Aujourd'hui, je fais remarquer à ma copine - très jolie mais plutôt rondelette - que si elle continue à manger autant, elle va bientôt se retrouver méchamment en surpoids. Réponse : "Mon chéri, je transfère simplement toute la frustration sexuelle accumulée depuis deux ans dans la bouffe". Bam. VDM 
171819 	 moutier 	 travail 	 21089 	 2576 	 48 	 1 	 Aujourd'hui, à la machine à café, je parlais avec un collègue de Bob l'Eponge et plus particulièrement de Patrick, l'étoile de mer. A un moment, je lance "J'aime pas Patrick, il est trop con." Mon chef de service passe, il s'appelle Patrick. VDM 
171759 	  	 inclassable 	 20177 	 1029 	 35 	 1 	 Aujourd'hui, ça fait 3 semaines que je me fais dévorer chaque nuit par les moustiques. Excédée, j'ai acheté un spray pour les éloigner. Je m'en mets plein sur le corps, frotte vigoureusement et vais me laver les mains. Ils m'ont piquée sur les doigts, 3 fois. VDM 
171756 	 Karine 	 argent 	 21439 	 1893 	 84 	 1 	 Aujourd'hui, ma fille de 8 ans voulait jouer à cache-cache. Je décide de lui faire plaisir et accepte. Au bout de 2 minutes, je pars à sa recherche. Je l'ai surprise en train de fouiller dans mon porte-monnaie pour pouvoir s'acheter la Barbie que je lui ai refusée il y a une semaine. VDM 
171597 	 Mia 	 amour 	 26829 	 893 	 88 	 1 	 Aujourd'hui, j'apprends que mon mari me trompe avec l'une de mes meilleures amies. Il n'a qu'une seule peur et ce n'est pas que je le quitte, que je lui prenne sa voiture ou ses enfants. Non, il a simplement peur que je raconte tout à sa mère et qu'elle le gronde. VDM 
171585 	 Artengot 	 inclassable 	 17194 	 683 	 9 	 1 	 Aujourd'hui, alors que j'étais sous la douche, mon copain a décidé, "pour rire", de couper l'eau. C'est marrant 2 minutes mais... il n'a jamais réussi à la remettre en route. VDM 
171577 	 iownyou 	 inclassable 	 18082 	 626 	 25 	 1 	 Aujourd'hui, la sonnette électrique de la maison a un faux contact. Du coup, mon père tente de la réparer. Ça sonne en boucle depuis 4h. VDM 
171562 	 I'll-kill-her 	 jsuisconne 	 17679 	 7056 	 102 	 1 	 Aujourd'hui, je me suis endormi avec les enceintes d'ordi à fond. A 4h du mat' j'ai hurlé à la mort et frôlé l'attaque cardiaque quand la madame Avast m'a gentiment gueulé dessus que mon "anti-virus était à jour". Pas pu me rendormir. VDM 
171328 	 o-o 	 sante 	 22067 	 2153 	 69 	 1 	 Aujourd'hui, une femme s'approche de moi dans la rue et me révèle quelques vérités sur moi. Interloquée, je m'arrête net et confirme ses révélations. Puis elle s'éloigne en m'apprenant que je vais bientôt tomber gravement malade et mourir. Depuis, je ne me sens pas bien du tout. VDM 
171151 	 wii 	 enfants 	 17212 	 1428 	 77 	 1 	 Aujourd'hui, mon fils de 4 ans m'a demandé si, quand j'étais petite, j'étais copine avec des dinosaures. VDM 
171144 	 mike005 	 inclassable 	 19830 	 6644 	 49 	 1 	 Aujourd'hui, j'ai fait semblant de téléphoner au moins 10 fois devant la webcam sur MSN, pour faire style que j'ai une vie... VDM 
171122 	 Benef 	 inclassable 	 16703 	 4553 	 62 	 1 	 Aujourd'hui, j'ai enfermé toutes mes clefs dans mon scooter. La clé de mon scooter est dans le coffre. Le double de cette clé est chez moi. La clé de chez moi est dans le coffre. Le double de cette clé est à Toulouse. J'habite Paris, je suis désormais à la rue et mon scooter est Bd. Sebastopol, pas attaché. VDM 
171050 	 ptiloup 	 travail 	 19295 	 2204 	 24 	 1 	 Aujourd'hui, c'est mon quatrième jour dans une nouvelle boîte. Une fille vient me donner une enveloppe avec une carte à signer pour l'anniversaire de "Cathy", que je ne connais pas. J'écris un petit mot gentil, simple, car je ne la connais pas et passe la carte à ma voisine de bureau, Cathy... VDM 
170981 	 Magma 	 sexe 	 39883 	 2133 	 98 	 1 	 Aujourd'hui, nuit très arrosée dans un loft avec beaucoup de monde. Ma femme, bourrée, me choppe dans les toilettes et nous faisons sauvagement l'amour. Plus tard dans la soirée, elle me voit de loin et vient me sauter dans les bras "Oh mon chéri, tu es enfin arrivé !" Auto-cocufié... VDM 
170978 	 Monica 	 jsuisconne 	 13618 	 6121 	 26 	 1 	 Aujourd'hui, je dépose mon ordinateur qui contient un virus au SAV d'un magasin informatique. L'informaticien, très charmant, me demande si j'utilise MSN. Surprise, je dis oui et lui donne mon adresse. En fait, il cherchait juste l'origine du virus.. VDM 
170926 	 Deefuz 	 inclassable 	 16842 	 1901 	 39 	 1 	 Aujourd'hui, j'ai arbitré mon premier match de football. Après 70 minutes de jeu, j'ai déjà sifflé 2 penalties, expulsé 3 joueurs, arrêté le match 2 fois pour bagarre et été menacé de mort par environ tout le stade. Mais le pire, c'est que j'ai eu des crampes et qu'il restait 20 minutes. VDM 
170914 	 XxMm 	 sexe 	 30851 	 1649 	 50 	 1 	 Aujourd'hui, je vais à l'hôpital pour un don de sperme. Concentré pour aller plus vite, j'entends l'infirmière derrière la porte parler à une assistante "Ça va aller vite. Vu la tronche du gars, il doit pas utiliser popole très souvent." Je n'ai jamais réussi à remplir le petit flacon. VDM 
170897 	 slf153 	 amour 	 19242 	 920 	 30 	 1 	 Aujourd'hui, dîner romantique. A l'entrée du restaurant, mon copain cueille une fleur qu'il me glisse dans les cheveux. Dix minutes plus tard, grosse crise en public et retour presto chez nous pour trois shampoings pour me débarrasser de la colonie de pucerons. C'est l'intention qui compte... VDM 
170872 	 emish 	 inclassable 	 14247 	 4034 	 49 	 1 	 Aujourd'hui, en allant travailler, j'ai voulu donner un morceau de mon pain au chocolat à un chien errant qui avait l'air affamé. En effet, maintenant j'ai 3 points de suture à l'index... VDM 
170852 	 jimmycarter 	 inclassable 	 20812 	 1061 	 68 	 1 	 Aujourd’hui, et comme depuis toujours, à chaque fois que j’achète des chaussures, je suis obligé de prendre deux paires, une en 40 et une en 41 parce que j’ai le pied gauche un peu plus grand que le pied droit. VDM 
170841 	 papate 	 inclassable 	 19457 	 585 	 86 	 1 	 Aujourd'hui, je me suis réveillé avec une douleur indescriptible. Aux urgences, on m'annonce une torsion testiculaire et on m'opère. Résultat : 1 semaine sans pouvoir marcher et 2 mois sans sport et surtout sans sexe. Et on doit me changer les pansements tous les jours... VDM 
170728 	 enfin12libre 	 travail 	 15421 	 2995 	 31 	 1 	 Aujourd'hui, je vais signer mon premier contrat pour travailler dans une boîte de consulting. J'y vais très sérieux, bien peigné, costard et tout. Tout allait bien jusqu'à ce qu'ils me demandent ma carte d'identité, avec ma photo d'adolescent grunge aux cheveux longs et gras. VDM 
170722 	 Glubutz 	 argent 	 8672 	 16682 	 44 	 1 	 Aujourd'hui, un homme vient me parler dans le métro. Croyant qu'il fait la manche, je lui oppose un "non" ferme sans retirer les écouteurs de mon lecteur MP3. Il insiste. Deuxième "non". A la troisième fois, je retire mes écouteurs pour l'entendre me dire "Votre ticket, s'il vous plaît". VDM 
